"timestamp","distance","accumulated_power","enhanced_speed","enhanced_altitude","power","vertical_oscillation","stance_time_percent","stance_time","vertical_ratio","stance_time_balance","step_length","heart_rate","cadence","activity_type","fractional_cadence","run_id","context","geometry"
2025-10-12 10:50:06,8086.4,819980,3.079,209.8,306,104.8,655.35,283,8.85,655.35,1184,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703843.91301905, 1112824.15268592)
2025-10-12 10:50:07,8089.58,820286,3.07,209.8,306,104.7,655.35,283,8.87,655.35,1180,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703843.06699247, 1112827.41853445)
2025-10-12 10:50:08,8092.42,820592,3.06,209.8,306,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703842.53274795, 1112830.25172522)
2025-10-12 10:50:09,8095.58,820899,3.06,209.8,307,104.6,655.35,283,8.89,655.35,1177,184,79,"running",0,"Ascona_Locarno_10k","race",c(2703841.70781326, 1112833.0426578)
2025-10-12 10:50:10,8098.8,821206,3.06,210,307,102.7,655.35,279,8.84,655.35,1162,183,79,"running",0,"Ascona_Locarno_10k","race",c(2703840.79880534, 1112836.20491643)
2025-10-12 10:50:11,8101.89,821515,3.06,210,309,102.7,655.35,279,8.84,655.35,1162,183,79,"running",0,"Ascona_Locarno_10k","race",c(2703840.20542666, 1112839.46577571)
2025-10-12 10:50:12,8104.95,821825,3.06,210,310,102.7,655.35,279,8.84,655.35,1162,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703839.76150068, 1112842.31915277)
2025-10-12 10:50:13,8108.02,822138,3.06,210,313,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703839.2695432, 1112845.3301326)
2025-10-12 10:50:14,8111.41,822452,3.06,210.2,314,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703838.86007947, 1112848.81780367)
2025-10-12 10:50:15,8114.33,822767,3.06,210.2,315,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703838.27803804, 1112851.41719646)
2025-10-12 10:50:16,8117.23,823082,3.06,210.2,315,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703837.85337589, 1112854.2802229)
2025-10-12 10:50:17,8120.51,823398,3.06,210.2,316,104.6,655.35,283,8.89,655.35,1177,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703837.40194835, 1112857.5714724)
2025-10-12 10:50:18,8123.23,823715,3.06,210.4,317,104.6,655.35,283,8.89,655.35,1177,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703836.53697003, 1112860.05418681)
2025-10-12 10:50:19,8125.87,824033,3.06,210.4,318,104.6,655.35,283,8.89,655.35,1177,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703835.80411385, 1112862.7628254)
2025-10-12 10:50:20,8128.72,824351,3.051,210.4,318,104.1,655.35,284,8.87,655.35,1173,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703834.84747216, 1112865.68197015)
2025-10-12 10:50:21,8131.79,824670,3.042,210.4,319,106,655.35,288,8.94,655.35,1185,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703834.21869606, 1112869.11928747)
2025-10-12 10:50:22,8134.91,824988,3.042,210.4,318,104.1,655.35,284,8.89,655.35,1169,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703833.50318833, 1112871.94937274)
2025-10-12 10:50:23,8138.73,825307,3.042,210.4,319,104.1,655.35,284,8.89,655.35,1169,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703832.59051809, 1112875.32591046)
2025-10-12 10:50:24,8142.26,825626,3.042,210.6,319,104.1,655.35,284,8.89,655.35,1169,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703831.97956947, 1112878.85672513)
2025-10-12 10:50:25,8145.37,825947,3.051,210.4,321,104.1,655.35,284,8.87,655.35,1173,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703831.22626635, 1112882.00301466)
2025-10-12 10:50:26,8148.37,826269,3.06,210.4,322,104.6,655.35,283,8.89,655.35,1177,183,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703830.39838126, 1112884.58887626)
2025-10-12 10:50:27,8151.25,826589,3.06,210.4,320,102.7,655.35,279,8.84,655.35,1162,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703829.65770815, 1112887.75402072)
2025-10-12 10:50:28,8154.24,826910,3.06,210.4,321,104.6,655.35,283,8.89,655.35,1177,184,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703829.10261578, 1112890.67072766)
2025-10-12 10:50:29,8157.55,827230,3.06,210.4,320,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703828.40829042, 1112893.39866555)
2025-10-12 10:50:30,8160.67,827550,3.06,210.4,320,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703827.57201839, 1112896.09621377)
2025-10-12 10:50:31,8163.62,827872,3.06,210.4,322,104.6,655.35,283,8.89,655.35,1177,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703826.97377405, 1112899.26379898)
2025-10-12 10:50:32,8166.64,828196,3.06,210.6,324,106.2,655.35,288,8.9,655.35,1192,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703826.40605529, 1112902.16165143)
2025-10-12 10:50:33,8169.75,828521,3.06,210.6,325,106.2,655.35,288,8.9,655.35,1192,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703825.96261832, 1112904.9870801)
2025-10-12 10:50:34,8172.83,828845,3.06,210.6,324,104.6,655.35,283,8.89,655.35,1177,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703824.90928673, 1112908.25869775)
2025-10-12 10:50:35,8176.13,829168,3.06,210.6,323,104.6,655.35,283,8.89,655.35,1177,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703823.7970526, 1112911.56658299)
2025-10-12 10:50:36,8179.11,829490,3.06,210.6,322,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703823.14380989, 1112914.16475695)
2025-10-12 10:50:37,8182,829812,3.06,210.6,322,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703822.32185636, 1112917.16076445)
2025-10-12 10:50:38,8185.16,830134,3.06,210.6,322,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703821.78899389, 1112920.29219364)
2025-10-12 10:50:39,8188.06,830454,3.06,210.6,320,104.6,655.35,283,8.89,655.35,1177,182,79,"running",0,"Ascona_Locarno_10k","race",c(2703821.23582329, 1112923.09710408)
2025-10-12 10:50:40,8190.66,830771,3.06,210.4,317,102.7,655.35,279,8.84,655.35,1162,182,79,"running",0,"Ascona_Locarno_10k","race",c(2703820.54093695, 1112925.48022391)
2025-10-12 10:50:41,8193.63,831086,3.06,210.6,315,102.7,655.35,279,8.84,655.35,1162,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703820.1090152, 1112928.3897227)
2025-10-12 10:50:42,8196.6,831401,3.06,210.6,315,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703819.18899895, 1112931.43996538)
2025-10-12 10:50:43,8199.26,831714,3.051,210.4,313,104.1,655.35,284,8.87,655.35,1173,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703818.76082017, 1112933.75310169)
2025-10-12 10:50:44,8201.8,832026,3.051,210.6,312,104.1,655.35,284,8.87,655.35,1173,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703818.02358097, 1112936.34051778)
2025-10-12 10:50:45,8204.48,832337,3.042,210.6,311,104.1,655.35,284,8.89,655.35,1169,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703817.40799836, 1112939.38665748)
2025-10-12 10:50:46,8207.24,832646,3.032,210.6,309,104,655.35,284,8.91,655.35,1166,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703816.98718173, 1112942.02609087)
2025-10-12 10:50:47,8210.23,832955,3.032,210.6,309,104,655.35,284,8.91,655.35,1166,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703816.04710883, 1112945.11326697)
2025-10-12 10:50:48,8213.54,833263,3.023,210.6,308,103.9,655.35,284,8.93,655.35,1162,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703815.48931385, 1112948.1883544)
2025-10-12 10:50:49,8216.45,833570,3.023,210.6,307,103.9,655.35,284,8.93,655.35,1162,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703814.99345529, 1112951.05016219)
2025-10-12 10:50:50,8219.49,833876,3.023,210.6,306,103.9,655.35,284,8.93,655.35,1162,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703814.60637575, 1112953.98838704)
2025-10-12 10:50:51,8222.72,834180,3.014,210.6,304,103.4,655.35,285,8.92,655.35,1159,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703813.89672128, 1112956.85585113)
2025-10-12 10:50:52,8225.49,834483,3.014,210.6,303,103.4,655.35,285,8.92,655.35,1159,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703813.47775215, 1112959.76557216)
2025-10-12 10:50:53,8228.05,834786,3.014,210.6,303,103.4,655.35,285,8.92,655.35,1159,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703812.97453413, 1112962.30108316)
2025-10-12 10:50:54,8230.85,835090,3.014,210.6,304,103.4,655.35,285,8.92,655.35,1159,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703812.38572002, 1112964.9190002)
2025-10-12 10:50:55,8233.2,835393,3.004,210.8,303,103.3,655.35,285,8.94,655.35,1155,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703811.58007741, 1112967.71958584)
2025-10-12 10:50:56,8235.96,835696,3.004,210.8,303,103.3,655.35,285,8.94,655.35,1155,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703811.12577841, 1112970.42368004)
2025-10-12 10:50:57,8238.85,835997,2.986,210.8,301,103.2,655.35,285,8.98,655.35,1148,181,77,"running",0,"Ascona_Locarno_10k","race",c(2703810.45968838, 1112973.39440165)
2025-10-12 10:50:58,8242.21,836299,2.986,210.8,302,105.1,655.35,289,9.03,655.35,1163,181,77,"running",0,"Ascona_Locarno_10k","race",c(2703809.74869078, 1112976.71848225)
2025-10-12 10:50:59,8245.4,836600,2.986,210.8,301,105.1,655.35,289,9.03,655.35,1163,181,77,"running",0,"Ascona_Locarno_10k","race",c(2703808.95034199, 1112980.22744976)
2025-10-12 10:51:00,8248.8,836901,2.986,210.8,301,105.1,655.35,289,9.03,655.35,1163,181,77,"running",0,"Ascona_Locarno_10k","race",c(2703808.23702188, 1112983.30919241)
2025-10-12 10:51:01,8252.61,837202,2.986,210.8,301,105.1,655.35,289,9.03,655.35,1163,181,77,"running",0,"Ascona_Locarno_10k","race",c(2703807.37409611, 1112986.80773459)
2025-10-12 10:51:02,8256.09,837503,2.986,210.8,301,105.1,655.35,289,9.03,655.35,1163,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703806.38440825, 1112990.14567941)
2025-10-12 10:51:03,8259.32,837806,3.004,210.8,303,103.3,655.35,285,8.94,655.35,1155,181,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703805.50300088, 1112992.83313775)
2025-10-12 10:51:04,8262.72,838110,3.014,210.8,304,103.4,655.35,285,8.92,655.35,1159,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703804.11264704, 1112995.74485644)
2025-10-12 10:51:05,8265.81,838414,3.014,210.8,304,103.4,655.35,285,8.92,655.35,1159,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703802.97477294, 1112998.66090067)
2025-10-12 10:51:06,8268.52,838719,3.023,211,305,103.9,655.35,284,8.93,655.35,1162,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703801.59759848, 1113001.18144069)
2025-10-12 10:51:07,8271.16,839022,3.023,211,303,102,655.35,280,8.89,655.35,1148,182,79,"running",0,"Ascona_Locarno_10k","race",c(2703800.52501299, 1113003.68856048)
2025-10-12 10:51:08,8274.59,839324,3.023,210.8,302,102,655.35,280,8.89,655.35,1148,182,79,"running",0,"Ascona_Locarno_10k","race",c(2703799.21699812, 1113007.08628736)
2025-10-12 10:51:09,8277.92,839626,3.023,210.8,302,102,655.35,280,8.89,655.35,1148,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703798.1602554, 1113010.18078637)
2025-10-12 10:51:10,8281.31,839929,3.023,211,303,103.9,655.35,284,8.93,655.35,1162,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703796.7527217, 1113012.96174397)
2025-10-12 10:51:11,8285.16,840233,3.032,211,304,104,655.35,284,8.91,655.35,1166,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703795.30579841, 1113016.15207045)
2025-10-12 10:51:12,8288.46,840538,3.032,211,305,104,655.35,284,8.91,655.35,1166,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703793.89300097, 1113019.24047099)
2025-10-12 10:51:13,8291.31,840846,3.051,211,308,104.1,655.35,284,8.87,655.35,1173,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703792.60334516, 1113021.56680956)
2025-10-12 10:51:14,8294.39,841155,3.051,211,309,104.1,655.35,284,8.87,655.35,1173,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703791.03923825, 1113024.03755393)
2025-10-12 10:51:15,8297.47,841464,3.051,211.2,309,104.1,655.35,284,8.87,655.35,1173,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703789.85997939, 1113027.10199815)
2025-10-12 10:51:16,8300.63,841775,3.06,211.2,311,104.6,655.35,283,8.89,655.35,1177,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703788.72779345, 1113030.06473805)
2025-10-12 10:51:17,8303.05,842085,3.06,211.2,310,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703787.858139, 1113032.44486751)
2025-10-12 10:51:18,8306.52,842395,3.06,211.2,310,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703786.66433995, 1113035.60225489)
2025-10-12 10:51:19,8309.55,842705,3.06,211.2,310,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703785.20055891, 1113038.64318816)
2025-10-12 10:51:20,8312.23,843015,3.06,211.2,310,104.6,655.35,283,8.89,655.35,1177,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703784.14013601, 1113041.19711472)
2025-10-12 10:51:21,8316.11,843326,3.06,211.2,311,104.6,655.35,283,8.89,655.35,1177,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703782.80056684, 1113044.54770849)
2025-10-12 10:51:22,8319.33,843637,3.06,211.2,311,104.6,655.35,283,8.89,655.35,1177,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703781.47592996, 1113047.40464251)
2025-10-12 10:51:23,8322.37,843950,3.07,211.2,313,104.7,655.35,283,8.87,655.35,1180,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703780.05594325, 1113050.1574329)
2025-10-12 10:51:24,8325.43,844263,3.07,211.2,313,104.7,655.35,283,8.87,655.35,1180,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703778.68934343, 1113052.8179463)
2025-10-12 10:51:25,8328.71,844575,3.07,211.2,312,104.7,655.35,283,8.87,655.35,1180,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703777.15531646, 1113055.80176325)
2025-10-12 10:51:26,8332.17,844888,3.07,211.4,313,104.7,655.35,283,8.87,655.35,1180,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703775.53473891, 1113058.92388571)
2025-10-12 10:51:27,8335.03,845202,3.079,211.2,314,104.8,655.35,283,8.85,655.35,1184,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703774.55848199, 1113061.47925528)
2025-10-12 10:51:28,8338.32,845516,3.079,211.2,314,104.8,655.35,283,8.85,655.35,1184,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703773.2183521, 1113064.48503225)
2025-10-12 10:51:29,8341.8,845830,3.079,211.2,314,104.8,655.35,283,8.85,655.35,1184,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703772.1602873, 1113068.03615175)
2025-10-12 10:51:30,8344.6,846144,3.079,211.2,314,104.8,655.35,283,8.85,655.35,1184,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703771.18786243, 1113070.36792748)
2025-10-12 10:51:31,8347.99,846459,3.088,211.2,315,104.8,655.35,283,8.83,655.35,1187,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703769.86444484, 1113073.53241713)
2025-10-12 10:51:32,8351.19,846774,3.088,211.4,315,104.8,655.35,283,8.83,655.35,1187,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703768.83400944, 1113076.22664716)
2025-10-12 10:51:33,8354.23,847089,3.088,211.4,315,104.8,655.35,283,8.83,655.35,1187,183,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703767.70583091, 1113078.95648009)
2025-10-12 10:51:34,8356.8,847406,3.098,211.4,317,105.3,655.35,282,8.84,655.35,1191,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703766.92673134, 1113080.96539645)
2025-10-12 10:51:35,8359.29,847722,3.098,211.4,316,105.3,655.35,282,8.84,655.35,1191,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703765.81437374, 1113083.52775568)
2025-10-12 10:51:36,8361.99,848036,3.088,211.4,314,104.8,655.35,283,8.83,655.35,1187,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703764.58485203, 1113086.12538532)
2025-10-12 10:51:37,8364.31,848349,3.079,211.4,313,104.8,655.35,283,8.85,655.35,1184,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703763.52955086, 1113088.38118958)
2025-10-12 10:51:38,8367.23,848661,3.07,211.4,312,104.7,655.35,283,8.87,655.35,1180,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703762.14427556, 1113091.3768765)
2025-10-12 10:51:39,8370.47,848972,3.06,211.6,311,104.6,655.35,283,8.89,655.35,1177,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703760.95697426, 1113094.53437968)
2025-10-12 10:51:40,8373.54,849284,3.06,211.6,312,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703760.08503836, 1113097.42702769)
2025-10-12 10:51:41,8376.69,849595,3.051,211.6,311,104.1,655.35,284,8.87,655.35,1173,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703758.50498483, 1113100.07457086)
2025-10-12 10:51:42,8380.2,849907,3.051,211.6,312,104.1,655.35,284,8.87,655.35,1173,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703757.13482822, 1113103.32213515)
2025-10-12 10:51:43,8383.42,850219,3.051,211.6,312,104.1,655.35,284,8.87,655.35,1173,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703755.85600988, 1113106.15190138)
2025-10-12 10:51:44,8386.14,850532,3.06,211.6,313,104.6,655.35,283,8.89,655.35,1177,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703754.66365105, 1113108.47059428)
2025-10-12 10:51:45,8389.24,850846,3.06,211.8,314,104.6,655.35,283,8.89,655.35,1177,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703752.96573318, 1113111.57275961)
2025-10-12 10:51:46,8392.39,851160,3.06,211.8,314,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703751.64695965, 1113114.46707663)
2025-10-12 10:51:47,8395.25,851475,3.06,211.8,315,104.6,655.35,283,8.89,655.35,1177,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703750.23449883, 1113116.78200156)
2025-10-12 10:51:48,8398.68,851790,3.06,211.8,315,104.6,655.35,283,8.89,655.35,1177,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703748.76035941, 1113119.67365889)
2025-10-12 10:51:49,8401.93,852104,3.06,211.8,314,104.6,655.35,283,8.89,655.35,1177,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703746.70094541, 1113122.33163544)
2025-10-12 10:51:50,8404.98,852418,3.06,211.8,314,104.6,655.35,283,8.89,655.35,1177,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703744.75484229, 1113124.42308377)
2025-10-12 10:51:51,8408.28,852733,3.07,211.8,315,104.7,655.35,283,8.87,655.35,1180,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703742.31371089, 1113126.6831212)
2025-10-12 10:51:52,8411.43,853048,3.07,211.8,315,104.7,655.35,283,8.87,655.35,1180,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703739.54016383, 1113128.31308434)
2025-10-12 10:51:53,8414.32,853362,3.07,211.8,314,104.7,655.35,283,8.87,655.35,1180,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703737.12707005, 1113130.070369)
2025-10-12 10:51:54,8416.85,853676,3.07,211.8,314,104.7,655.35,283,8.87,655.35,1180,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703735.17542813, 1113131.35095823)
2025-10-12 10:51:55,8419.6,853989,3.07,211.8,313,104.7,655.35,283,8.87,655.35,1180,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703732.77158758, 1113132.56789151)
2025-10-12 10:51:56,8422.58,854302,3.06,211.8,313,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703730.01051465, 1113134.22602997)
2025-10-12 10:51:57,8425.29,854615,3.051,211.8,313,106.1,655.35,288,8.92,655.35,1188,182,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703728.13811776, 1113136.55172434)
2025-10-12 10:51:58,8427.6,854929,3.051,212,314,106.1,655.35,288,8.92,655.35,1188,182,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703726.75787968, 1113138.87652527)
2025-10-12 10:51:59,8430.11,855243,3.042,212,314,106,655.35,288,8.94,655.35,1185,182,76,"running",0,"Ascona_Locarno_10k","race",c(2703725.90442989, 1113141.82540919)
2025-10-12 10:52:00,8432.35,855557,3.032,212.2,314,107.6,655.35,293,8.98,655.35,1197,182,76,"running",0,"Ascona_Locarno_10k","race",c(2703726.8828356, 1113144.0601192)
2025-10-12 10:52:01,8434.46,855870,3.014,212.2,313,107.4,655.35,293,9.02,655.35,1189,183,76,"running",0,"Ascona_Locarno_10k","race",c(2703728.84698957, 1113146.20919373)
2025-10-12 10:52:02,8437.07,856184,3.004,212.4,314,107.3,655.35,293,9.05,655.35,1185,182,75,"running",0,"Ascona_Locarno_10k","race",c(2703730.73288596, 1113148.01212013)
2025-10-12 10:52:03,8440.01,856495,2.939,212.6,311,107.5,655.35,300,9.14,655.35,1175,182,75,"running",0,"Ascona_Locarno_10k","race",c(2703733.01319508, 1113149.84975693)
2025-10-12 10:52:04,8443.06,856804,2.893,212.8,309,106.6,655.35,301,9.21,655.35,1157,182,75,"running",0,"Ascona_Locarno_10k","race",c(2703735.87619658, 1113151.3152848)
2025-10-12 10:52:05,8446.03,857115,2.883,213,311,106.5,655.35,301,9.23,655.35,1153,183,76,"running",0,"Ascona_Locarno_10k","race",c(2703738.3222381, 1113152.55001543)
2025-10-12 10:52:06,8448.97,857432,2.911,213.2,317,105.1,655.35,296,9.15,655.35,1149,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703740.4142358, 1113154.03962198)
2025-10-12 10:52:07,8452.02,857752,2.911,213.4,320,103.6,655.35,291,9.13,655.35,1134,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703743.08669316, 1113155.28755022)
2025-10-12 10:52:08,8454.79,858076,2.911,213.6,324,103.6,655.35,291,9.13,655.35,1134,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703745.85338271, 1113156.70483806)
2025-10-12 10:52:09,8457.49,858411,2.911,213.8,335,103.6,655.35,291,9.13,655.35,1134,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703747.90621628, 1113158.21241502)
2025-10-12 10:52:10,8460.23,858753,2.893,214,342,103,655.35,292,9.14,655.35,1126,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703750.16244339, 1113159.56504956)
2025-10-12 10:52:11,8463.04,859100,2.865,214,347,102.7,655.35,292,9.2,655.35,1116,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703752.82475358, 1113161.02714919)
2025-10-12 10:52:12,8465.54,859451,2.846,214.2,351,102.1,655.35,293,9.21,655.35,1108,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703755.10055898, 1113162.37080168)
2025-10-12 10:52:13,8468.17,859807,2.837,214.4,356,102,655.35,293,9.23,655.35,1105,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703756.85416555, 1113163.95713038)
2025-10-12 10:52:14,8470.81,860163,2.781,214.6,356,101,655.35,294,9.32,655.35,1083,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703759.10544289, 1113165.59857764)
2025-10-12 10:52:15,8473.44,860523,2.771,214.6,360,100.5,655.35,295,9.31,655.35,1079,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703761.67973773, 1113166.5279817)
2025-10-12 10:52:16,8476.03,860886,2.762,214.8,363,100.4,655.35,295,9.33,655.35,1076,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703764.34441119, 1113167.09548719)
2025-10-12 10:52:17,8478.9,861252,2.753,214.8,366,100.3,655.35,295,9.35,655.35,1072,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703766.94370972, 1113167.69915095)
2025-10-12 10:52:18,8482.33,861619,2.753,215,367,100.3,655.35,295,9.35,655.35,1072,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703770.27692071, 1113168.17559738)
2025-10-12 10:52:19,8485.51,861985,2.771,215,366,100.5,655.35,295,9.31,655.35,1079,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703773.66967031, 1113168.57851205)
2025-10-12 10:52:20,8488.81,862364,2.893,215,379,103,655.35,292,9.14,655.35,1126,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703776.80133166, 1113169.48019179)
2025-10-12 10:52:21,8492.2,862741,2.921,214.8,377,103.6,655.35,291,9.11,655.35,1137,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703779.90142182, 1113170.3347366)
2025-10-12 10:52:22,8496.13,863119,2.976,214.6,378,104.6,655.35,290,9.02,655.35,1159,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703783.74125939, 1113171.09944281)
2025-10-12 10:52:23,8499.85,863494,3.023,214.4,375,105.4,655.35,289,8.95,655.35,1177,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703787.74797395, 1113171.95088238)
2025-10-12 10:52:24,8503.48,863872,3.135,214.2,378,107.6,655.35,286,8.81,655.35,1221,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703790.93709621, 1113172.90014957)
2025-10-12 10:52:25,8507.18,864249,3.2,214,377,109,655.35,284,8.74,655.35,1246,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703794.2113321, 1113173.79496145)
2025-10-12 10:52:26,8510.42,864616,3.219,213.8,367,109.1,655.35,284,8.7,655.35,1254,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703797.93792235, 1113174.7441201)
